0.1.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/reakt-form/0.1.0/reakt-form-0.1.0.jar returned status 404
0.1.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/reakt-form/0.1.10/reakt-form-0.1.10.jar returned status 404
